Source Row,Release Set,Release Date,Product,Product Type,Card Name,Card Number,Variant,Region,Notes
mega_placeholders.csv:19,Mega Evolution,2025-09-26,Mega Evolution Blisters,Blister,Pupitar,JTG081,Standard,US/UK,Journey Together reprint
mega_placeholders.csv:20,Mega Evolution,2025-09-26,Mega Evolution Blisters,Blister,Rockruff,JTG084,Standard,US/UK,Journey Together reprint
mega_placeholders.csv:21,Mega Evolution,2025-09-26,Mega Evolution Blisters,Blister,Lycanroc,JTG085,Cosmos Holo,US/UK,Journey Together reprint
mega_placeholders.csv:22,Mega Evolution,2025-09-26,Mega Evolution Blisters,Blister,Tyranitar,JTG095,Cosmos Holo,US/UK,Journey Together reprint
mega_placeholders.csv:23,Mega Evolution,2025-09-26,Mega Evolution Booster Display Boxes,Booster Display Box,Bulbasaur,MEG133,Mega Evolution Stamp,US/UK,Enhanced Booster Display Box bonus card
mega_placeholders.csv:24,Mega Evolution,2025-09-26,Mega Evolution Elite Trainer Box,Elite Trainer Box,Alakazam,MEP009,Black Star Promo,US/UK,
mega_placeholders.csv:25,Mega Evolution,2025-09-26,Mega Evolution Elite Trainer Box,Elite Trainer Box,Alakazam,MEP009,Pokemon Center Stamp,US/UK,
mega_placeholders.csv:26,Mega Evolution,2025-09-26,Mega Evolution Elite Trainer Box,Elite Trainer Box,Riolu,MEP010,Black Star Promo,US/UK,
mega_placeholders.csv:27,Mega Evolution,2025-09-26,Mega Evolution Elite Trainer Box,Elite Trainer Box,Riolu,MEP010,Pokemon Center Stamp,US/UK,
mega_placeholders.csv:28,Mega Evolution,2025-10-10,Mega Latias ex Box,Collection Box,Mega Latias ex,MEP011,Black Star Promo,US/UK,
mega_placeholders.csv:29,Mega Evolution,2025-10-24,Trainer's Toolkit 2025,Trainer's Toolkit,Black Belt's Training,SVP219,Black Star Promo,US/UK,SVP promo in Mega-era product
mega_placeholders.csv:30,Mega Evolution,2025-10-24,Trainer's Toolkit 2025,Trainer's Toolkit,Black Belt's Training,SVP220,Black Star Promo,US/UK,SVP promo in Mega-era product
mega_placeholders.csv:31,Mega Evolution,2025-10-24,Trainer's Toolkit 2025,Trainer's Toolkit,Professor's Research [Professor Birch],SVP221,Black Star Promo,US/UK,SVP promo in Mega-era product
mega_placeholders.csv:32,Mega Evolution,2025-10-24,Trainer's Toolkit 2025,Trainer's Toolkit,Professor's Research [Professor Kukui],SVP222,Black Star Promo,US/UK,SVP promo in Mega-era product
mega_placeholders.csv:33,Mega Evolution,2025-10-24,Trainer's Toolkit 2025,Trainer's Toolkit,Professor's Research [Professor Magnolia],SVP223,Black Star Promo,US/UK,SVP promo in Mega-era product
mega_placeholders.csv:34,Mega Evolution,2025-10-24,Trainer's Toolkit 2025,Trainer's Toolkit,Boss's Orders [Ghetsis],PAL172,Non Holo,US/UK,Paldea Evolved reprint
mega_placeholders.csv:35,Mega Evolution,2025-10-24,Mega Battle Deck Mega Gengar ex,Mega Battle Deck,Haunter,MEP027,Black Star Promo,US/UK,
mega_placeholders.csv:36,Mega Evolution,2025-10-24,Mega Battle Deck Mega Diancie ex,Mega Battle Deck,Meloetta,MEP026,Black Star Promo,US/UK,
mega_placeholders.csv:37,Mega Evolution,2025-11-07,Mega Lucario ex Figure Collection,Figure Collection,Mega Lucario ex,MEP012,Black Star Promo,US/UK,
mega_placeholders.csv:38,Phantasmal Flames,2025-11-01,Phantasmal Flames Build & Battle Box,Build & Battle Box,Ceruledge,MEP014,Black Star Promo,US/UK,Prerelease promo
mega_placeholders.csv:39,Phantasmal Flames,2025-11-01,Phantasmal Flames Build & Battle Box,Build & Battle Box,Zacian,MEP015,Black Star Promo,US/UK,Prerelease promo
mega_placeholders.csv:40,Phantasmal Flames,2025-11-01,Phantasmal Flames Build & Battle Box,Build & Battle Box,Flygon,MEP016,Black Star Promo,US/UK,Prerelease promo
mega_placeholders.csv:41,Phantasmal Flames,2025-11-01,Phantasmal Flames Build & Battle Box,Build & Battle Box,Toxtricity,MEP017,Black Star Promo,US/UK,Prerelease promo
mega_placeholders.csv:42,Phantasmal Flames,2025-11-14,Phantasmal Flames Blisters,Blister,Cottonee,MEP018,Smooth Cosmos Holo,US/UK,
mega_placeholders.csv:43,Phantasmal Flames,2025-11-14,Phantasmal Flames Blisters,Blister,Whimsicott,MEP019,Smooth Cosmos Holo,US/UK,
mega_placeholders.csv:44,Phantasmal Flames,2025-11-14,Phantasmal Flames Blisters,Blister,Sneasel,MEP020,Smooth Cosmos Holo,US/UK,
mega_placeholders.csv:45,Phantasmal Flames,2025-11-14,Phantasmal Flames Blisters,Blister,Weavile,MEP021,Smooth Cosmos Holo,US/UK,
mega_placeholders.csv:46,Phantasmal Flames,2025-11-14,Phantasmal Flames Blisters,Blister,Applin,DRI016,Standard,US/UK,Destined Rivals reprint
mega_placeholders.csv:47,Phantasmal Flames,2025-11-14,Phantasmal Flames Blisters,Blister,Dipplin,DRI017,Standard,US/UK,Destined Rivals reprint
mega_placeholders.csv:48,Phantasmal Flames,2025-11-14,Phantasmal Flames Blisters,Blister,Hydrapple,DRI018,Pixel Cosmos Holo,US/UK,Destined Rivals reprint
mega_placeholders.csv:49,Phantasmal Flames,2025-11-14,Phantasmal Flames Blisters,Blister,Torchic,DRI040,Standard,US/UK,Destined Rivals reprint
mega_placeholders.csv:50,Phantasmal Flames,2025-11-14,Phantasmal Flames Blisters,Blister,Combusken,DRI041,Standard,US/UK,Destined Rivals reprint
mega_placeholders.csv:51,Phantasmal Flames,2025-11-14,Phantasmal Flames Blisters,Blister,Blaziken,DRI042,Pixel Cosmos Holo,US/UK,Destined Rivals reprint
mega_placeholders.csv:52,Phantasmal Flames,2025-11-14,Phantasmal Flames Elite Trainer Box,Elite Trainer Box,Charcadet,MEP022,Black Star Promo,US/UK,
mega_placeholders.csv:53,Phantasmal Flames,2025-11-14,Phantasmal Flames Elite Trainer Box,Elite Trainer Box,Charcadet,MEP022,Pokemon Center Stamp,US/UK,
mega_placeholders.csv:54,Phantasmal Flames,2025-11-14,Mega Charizard X ex Ultra-Premium Collection,Ultra-Premium Collection,Mega Charizard X ex,MEP023,Black Star Promo,US/UK,
mega_placeholders.csv:55,Phantasmal Flames,2025-11-14,Mega Charizard X ex Ultra-Premium Collection,Ultra-Premium Collection,Oricorio ex,MEP024,Black Star Promo,US/UK,
mega_placeholders.csv:56,Phantasmal Flames,2025-11-14,Mega Evolution Knock Out Collection,Knock Out Collection,Kyogre,MEG034,Standard,US/UK,
mega_placeholders.csv:57,Phantasmal Flames,2025-11-14,Mega Evolution Knock Out Collection,Knock Out Collection,Suicune,PFL026,Standard,US/UK,
mega_placeholders.csv:58,Mega Evolution,2025-11-21,2026 Pokemon Latin America International Championships merchandise,Event Merchandise,Ultra Ball,MEG131,Pokemon Latin America International Championships Stamp,Brazilian Portuguese,Competitor promo
mega_placeholders.csv:59,Mega Evolution,2025-12-05,Mega Evolution Collector Chest,Collector Chest,Ralts,MEG058,Cosmos Holo,US/UK,
mega_placeholders.csv:60,Mega Evolution,2025-12-05,Mega Evolution Collector Chest,Collector Chest,Kirlia,MEG059,Cosmos Holo,US/UK,
mega_placeholders.csv:61,Mega Evolution,2025-12-05,Mega Evolution Collector Chest,Collector Chest,Riolu,MEG076,Cosmos Holo,US/UK,
mega_placeholders.csv:62,Mega Evolution,2025-12-05,Mega Kangaskhan ex Box,Collection Box,Mega Kangaskhan ex,MEP025,Black Star Promo,US/UK,Europe release 2025-11-14
mega_placeholders.csv:63,Mega Evolution,2025-12-05,Mega Venusaur ex Premium Collection,Premium Collection,Mega Venusaur ex,MEP013,Black Star Promo,US/UK,Europe release 2025-11-14
mega_placeholders.csv:64,Mega Evolution,2026-01-01,Raikou Two Pack Blister,Two Pack Blister,Raikou,MEG048,Pixel Cosmos Holo,US/UK,
mega_placeholders.csv:65,Mega Evolution,2026-01-30,Pokemon Day 2026 Collection,Collection Box,Pikachu,TEF051,2026 Pokemon Day Stamp,US/UK,Temporal Forces reprint
mega_placeholders.csv:66,Ascended Heroes,2026-01-30,Ascended Heroes Tech Sticker Collections,Tech Sticker Collection,Charmander,ASC020,Pixel Cosmos Holo,US/UK,
mega_placeholders.csv:67,Ascended Heroes,2026-01-30,Ascended Heroes Tech Sticker Collections,Tech Sticker Collection,Gastly,ASC123,Pixel Cosmos Holo,US/UK,
mega_placeholders.csv:68,Mega Evolution,2026-02-13,2026 Pokemon Europe International Championships merchandise,Event Merchandise,Ultra Ball,MEG131,Pokemon Europe International Championships Stamp,Europe,Competitor promo
mega_placeholders.csv:69,Ascended Heroes,2026-02-20,Ascended Heroes Collection,Collection Box,Erika's Tangela,ASC007,Standard,US/UK,Europe release 2026-01-30
mega_placeholders.csv:70,Ascended Heroes,2026-02-20,Ascended Heroes Collection,Collection Box,Larry's Komala,ASC175,Standard,US/UK,Europe release 2026-01-30
mega_placeholders.csv:71,Ascended Heroes,2026-02-20,Ascended Heroes Elite Trainer Box,Elite Trainer Box,N's Zekrom,MEP031,Black Star Promo,US/UK,
mega_placeholders.csv:72,Ascended Heroes,2026-02-20,Ascended Heroes Elite Trainer Box,Elite Trainer Box,N's Zekrom,MEP031,Pokemon Center Stamp,US/UK,
mega_placeholders.csv:73,Ascended Heroes,2026-02-20,Mega Charizard Tins,Tin,Mega Charizard X ex,MEP029,Black Star Promo,US/UK,
mega_placeholders.csv:74,Ascended Heroes,2026-02-20,Mega Charizard Tins,Tin,Mega Charizard Y ex,MEP030,Black Star Promo,US/UK,
mega_placeholders.csv:75,Ascended Heroes,2026-03-20,Ascended Heroes Premium Poster Collection,Premium Poster Collection,Mega Gardevoir ex,MEP032,Black Star Promo,US/UK,
mega_placeholders.csv:76,Ascended Heroes,2026-03-20,Ascended Heroes Premium Poster Collection,Premium Poster Collection,Mega Lucario ex,MEP033,Black Star Promo,US/UK,
mega_placeholders.csv:77,Ascended Heroes,2026-03-20,Ascended Heroes First Partners Deluxe Pin Collection,Pin Collection,Chikorita,ASC008,Pixel Cosmos Holo,US/UK,
mega_placeholders.csv:78,Ascended Heroes,2026-03-20,Ascended Heroes First Partners Deluxe Pin Collection,Pin Collection,Tepig,ASC029,Pixel Cosmos Holo,US/UK,
mega_placeholders.csv:79,Ascended Heroes,2026-03-20,Ascended Heroes First Partners Deluxe Pin Collection,Pin Collection,Totodile,ASC041,Pixel Cosmos Holo,US/UK,
mega_placeholders.csv:80,Mega Evolution,2026-03-20,First Partner Illustration Collection Series 1,Illustration Collection,Bulbasaur,MEP037,Black Star Promo,US/UK,
mega_placeholders.csv:81,Mega Evolution,2026-03-20,First Partner Illustration Collection Series 1,Illustration Collection,Charmander,MEP038,Black Star Promo,US/UK,
mega_placeholders.csv:82,Mega Evolution,2026-03-20,First Partner Illustration Collection Series 1,Illustration Collection,Squirtle,MEP039,Black Star Promo,US/UK,
mega_placeholders.csv:83,Mega Evolution,2026-03-20,First Partner Illustration Collection Series 1,Illustration Collection,Turtwig,MEP040,Black Star Promo,US/UK,
mega_placeholders.csv:84,Mega Evolution,2026-03-20,First Partner Illustration Collection Series 1,Illustration Collection,Chimchar,MEP041,Black Star Promo,US/UK,
mega_placeholders.csv:85,Mega Evolution,2026-03-20,First Partner Illustration Collection Series 1,Illustration Collection,Piplup,MEP042,Black Star Promo,US/UK,
mega_placeholders.csv:86,Mega Evolution,2026-03-20,First Partner Illustration Collection Series 1,Illustration Collection,Rowlet,MEP043,Black Star Promo,US/UK,
mega_placeholders.csv:87,Mega Evolution,2026-03-20,First Partner Illustration Collection Series 1,Illustration Collection,Litten,MEP044,Black Star Promo,US/UK,
mega_placeholders.csv:88,Mega Evolution,2026-03-20,First Partner Illustration Collection Series 1,Illustration Collection,Popplio,MEP045,Black Star Promo,US/UK,
mega_placeholders.csv:89,Perfect Order,2026-03-14,Perfect Order Build & Battle Box,Build & Battle Box,Serperior,MEP064,Black Star Promo,US/UK,Prerelease promo
mega_placeholders.csv:90,Perfect Order,2026-03-14,Perfect Order Build & Battle Box,Build & Battle Box,Barbaracle,MEP065,Black Star Promo,US/UK,Prerelease promo
mega_placeholders.csv:91,Perfect Order,2026-03-14,Perfect Order Build & Battle Box,Build & Battle Box,Tyrantrum,MEP066,Black Star Promo,US/UK,Prerelease promo
mega_placeholders.csv:92,Perfect Order,2026-03-14,Perfect Order Build & Battle Box,Build & Battle Box,Doublade,MEP067,Black Star Promo,US/UK,Prerelease promo
mega_placeholders.csv:93,Perfect Order,2026-03-27,Perfect Order Blisters,Blister,Makuhita,MEP068,Smooth Cosmos Holo,US/UK,
mega_placeholders.csv:94,Perfect Order,2026-03-27,Perfect Order Blisters,Blister,Chikorita,MEP069,Smooth Cosmos Holo,US/UK,
mega_placeholders.csv:95,Perfect Order,2026-03-27,Perfect Order Blisters,Blister,Chikorita,MEG008,Standard,US/UK,Mega Evolution reprint
mega_placeholders.csv:96,Perfect Order,2026-03-27,Perfect Order Blisters,Blister,Bayleef,MEG009,Standard,US/UK,Mega Evolution reprint
mega_placeholders.csv:97,Perfect Order,2026-03-27,Perfect Order Blisters,Blister,Meganium,MEG010,Pixel Cosmos Holo,US/UK,Mega Evolution reprint
mega_placeholders.csv:98,Perfect Order,2026-03-27,Perfect Order Blisters,Blister,Scorbunny,MEG026,Standard,US/UK,Mega Evolution reprint
mega_placeholders.csv:99,Perfect Order,2026-03-27,Perfect Order Blisters,Blister,Raboot,MEG027,Standard,US/UK,Mega Evolution reprint
mega_placeholders.csv:100,Perfect Order,2026-03-27,Perfect Order Blisters,Blister,Cinderace,MEG028,Pixel Cosmos Holo,US/UK,Mega Evolution reprint
mega_placeholders.csv:101,Perfect Order,2026-03-27,Perfect Order Blisters,Blister,Clauncher,MEG037,Standard,US/UK,Mega Evolution reprint
mega_placeholders.csv:102,Perfect Order,2026-03-27,Perfect Order Blisters,Blister,Clawitzer,MEG038,Pixel Cosmos Holo,US/UK,Mega Evolution reprint
mega_placeholders.csv:103,Perfect Order,2026-03-27,Perfect Order Blisters,Blister,Onix,MEG070,Standard,US/UK,Mega Evolution reprint
mega_placeholders.csv:104,Perfect Order,2026-03-27,Perfect Order Blisters,Blister,Steelix,MEG093,Pixel Cosmos Holo,US/UK,Mega Evolution reprint
mega_placeholders.csv:105,Perfect Order,2026-03-27,Perfect Order Elite Trainer Box,Elite Trainer Box,Tyrunt,MEP070,Black Star Promo,US/UK,
mega_placeholders.csv:106,Perfect Order,2026-03-27,Perfect Order Elite Trainer Box,Elite Trainer Box,Tyrunt,MEP070,Pokemon Center Stamp,US/UK,
mega_placeholders.csv:107,Phantasmal Flames,2026-03-27,Enhanced 2-Pack Blister: Oddish Gloom & Vileplume,Enhanced 2-Pack Blister,Oddish,PFL001,Pixel Cosmos Holo,US/UK,
mega_placeholders.csv:108,Phantasmal Flames,2026-03-27,Enhanced 2-Pack Blister: Oddish Gloom & Vileplume,Enhanced 2-Pack Blister,Gloom,PFL002,Pixel Cosmos Holo,US/UK,
mega_placeholders.csv:109,Phantasmal Flames,2026-03-27,Enhanced 2-Pack Blister: Oddish Gloom & Vileplume,Enhanced 2-Pack Blister,Vileplume,PFL003,Pixel Cosmos Holo,US/UK,
mega_placeholders.csv:110,Ascended Heroes,2026-04-24,Mega Meganium ex Box,Collection Box,Mega Meganium ex,MEP034,Black Star Promo,US/UK,
mega_placeholders.csv:111,Ascended Heroes,2026-04-24,Mega Emboar ex Box,Collection Box,Mega Emboar ex,MEP035,Black Star Promo,US/UK,
mega_placeholders.csv:112,Ascended Heroes,2026-04-24,Mega Feraligatr ex Box,Collection Box,Mega Feraligatr ex,MEP036,Black Star Promo,US/UK,
mega_placeholders.csv:113,Perfect Order,2026-05-22,Mega Zygarde ex Premium Collection,Premium Collection,Mega Zygarde ex,MEP071,Black Star Promo,US/UK,Europe release 2026-05-01
mega_placeholders.csv:114,Chaos Rising,2026-05-09,Chaos Rising Build & Battle Box,Build & Battle Box,Delphox,MEP074,Black Star Promo,US/UK,Prerelease promo
mega_placeholders.csv:115,Chaos Rising,2026-05-09,Chaos Rising Build & Battle Box,Build & Battle Box,Ampharos,MEP075,Black Star Promo,US/UK,Prerelease promo
mega_placeholders.csv:116,Chaos Rising,2026-05-09,Chaos Rising Build & Battle Box,Build & Battle Box,Crobat,MEP076,Black Star Promo,US/UK,Prerelease promo
mega_placeholders.csv:117,Chaos Rising,2026-05-09,Chaos Rising Build & Battle Box,Build & Battle Box,Goodra,MEP077,Black Star Promo,US/UK,Prerelease promo
mega_placeholders.csv:118,Chaos Rising,2026-05-22,Chaos Rising Blisters,Blister,Toxel,MEP078,Smooth Cosmos Holo,US/UK,
mega_placeholders.csv:119,Chaos Rising,2026-05-22,Chaos Rising Blisters,Blister,Charmeleon,MEP079,Smooth Cosmos Holo,US/UK,
mega_placeholders.csv:120,Chaos Rising,2026-05-22,Chaos Rising Blisters,Blister,Moltres,PFL014,Non Holo,US/UK,Phantasmal Flames reprint
mega_placeholders.csv:121,Chaos Rising,2026-05-22,Chaos Rising Blisters,Blister,Reshiram,PFL017,Cosmos Holo,US/UK,Phantasmal Flames reprint
mega_placeholders.csv:122,Chaos Rising,2026-05-22,Chaos Rising Blisters,Blister,Pawmi,PFL032,Standard,US/UK,Phantasmal Flames reprint
mega_placeholders.csv:123,Chaos Rising,2026-05-22,Chaos Rising Blisters,Blister,Pawmo,PFL033,Standard,US/UK,Phantasmal Flames reprint
mega_placeholders.csv:124,Chaos Rising,2026-05-22,Chaos Rising Blisters,Blister,Pawmot,PFL034,Cosmos Holo,US/UK,Phantasmal Flames reprint
mega_placeholders.csv:125,Chaos Rising,2026-05-22,Chaos Rising Blisters,Blister,Mimikyu,PFL042,Standard,US/UK,Phantasmal Flames reprint
mega_placeholders.csv:126,Chaos Rising,2026-05-22,Chaos Rising Blisters,Blister,Zacian,PFL045,Cosmos Holo,US/UK,Phantasmal Flames reprint
mega_placeholders.csv:127,Chaos Rising,2026-05-22,Chaos Rising Blisters,Blister,Trapinch,PFL051,Standard,US/UK,Phantasmal Flames reprint
mega_placeholders.csv:128,Chaos Rising,2026-05-22,Chaos Rising Blisters,Blister,Vibrava,PFL052,Standard,US/UK,Phantasmal Flames reprint
mega_placeholders.csv:129,Chaos Rising,2026-05-22,Chaos Rising Blisters,Blister,Flygon,PFL053,Cosmos Holo,US/UK,Phantasmal Flames reprint
mega_placeholders.csv:130,Chaos Rising,2026-05-22,Chaos Rising Elite Trainer Box,Elite Trainer Box,Fennekin,MEP080,Black Star Promo,US/UK,
mega_placeholders.csv:131,Chaos Rising,2026-05-22,Chaos Rising Elite Trainer Box,Elite Trainer Box,Fennekin,MEP080,Pokemon Center Stamp,US/UK,
mega_placeholders.csv:132,Black Bolt & White Flare,2026-05-22,Pokemon Fossil Museum merchandise,Event Merchandise,Archeops,WHT051,Excavator Pikachu Stamp,US/UK,White Flare reprint
mega_placeholders.csv:133,Chaos Rising,2026-06-05,Mega Moonlit Tins,Tin,Mega Clefable ex,MEP072,Black Star Promo,US/UK,
mega_placeholders.csv:134,Chaos Rising,2026-06-05,Mega Moonlit Tins,Tin,Mega Gengar ex,MEP073,Black Star Promo,US/UK,
mega_placeholders.csv:135,Mega Evolution,2026-06-12,2026 Pokemon North America International Championships merchandise,Event Merchandise,Ultra Ball,MEG131,Pokemon North America International Championships Stamp,US,Competitor promo
mega_placeholders.csv:136,Mega Evolution,2026-06-19,First Partner Illustration Collection Series 2,Illustration Collection,Chikorita,MEP046,Black Star Promo,US/UK,
mega_placeholders.csv:137,Mega Evolution,2026-06-19,First Partner Illustration Collection Series 2,Illustration Collection,Cyndaquil,MEP047,Black Star Promo,US/UK,
mega_placeholders.csv:138,Mega Evolution,2026-06-19,First Partner Illustration Collection Series 2,Illustration Collection,Totodile,MEP048,Black Star Promo,US/UK,
mega_placeholders.csv:139,Mega Evolution,2026-06-19,First Partner Illustration Collection Series 2,Illustration Collection,Snivy,MEP049,Black Star Promo,US/UK,
mega_placeholders.csv:140,Mega Evolution,2026-06-19,First Partner Illustration Collection Series 2,Illustration Collection,Tepig,MEP050,Black Star Promo,US/UK,
mega_placeholders.csv:141,Mega Evolution,2026-06-19,First Partner Illustration Collection Series 2,Illustration Collection,Oshawott,MEP051,Black Star Promo,US/UK,
